1682959,STREET,2,1158515,1946091,42.007816705,-87.692134758,"(42.007816705, -87.692134758)",1331
1683331,CHA APARTMENT,33,1176632,1889223,41.851377353,-87.627202052,"(41.851377353, -87.627202052)",1332
1683600,STREET,33,1177921,1890718,41.85545055,-87.622425746,"(41.85545055, -87.622425746)",1333
1685453,STREET,23,1149406,1910375,41.909991689,-87.726579408,"(41.909991689, -87.726579408)",1334
1688050,STREET,6,1171561,1925304,41.950498613,-87.644750746,"(41.950498613, -87.644750746)",1335
1688054,OTHER,3,1167636,1931007,41.966233487,-87.659013679,"(41.966233487, -87.659013679)",1336
1688084,STREET,20,1145451,1918923,41.9335241,-87.740891674,"(41.9335241, -87.740891674)",1337
1688134,STREET,71,1167008,1852297,41.750259875,-87.663580212,"(41.750259875, -87.663580212)",1338
1688198,STREET,16,1148199,1921901,41.941643437,-87.730715901,"(41.941643437, -87.730715901)",1339
1690330,STREET,73,1171940,1842051,41.722036677,-87.645807089,"(41.722036677, -87.645807089)",1340
1690358,STREET,49,1176337,1838683,41.712696934,-87.629802425,"(41.712696934, -87.629802425)",1341
1690401,STREET,66,1157830,1863004,41.779832632,-87.696922477,"(41.779832632, -87.696922477)",1342
1692650,POLICE FACILITY/VEH PARKING LOT,27,1155244,1897148,41.873580217,-87.705488401,"(41.873580217, -87.705488401)",1343
1692673,CURRENCY EXCHANGE,11,1139797,1931735,41.968786774,-87.76135586,"(41.968786774, -87.76135586)",1344
1693231,STREET,58,1155811,1872592,41.806184229,-87.704067177,"(41.806184229, -87.704067177)",1345
1694171,RESIDENCE,51,1192521,1839533,41.714651264,-87.570504776,"(41.714651264, -87.570504776)",1346
1694325,STREET,33,1176109,1890724,41.855507989,-87.629076381,"(41.855507989, -87.629076381)",1347
1694722,STREET,8,1173355,1904450,41.893234587,-87.638777089,"(41.893234587, -87.638777089)",1348
1694804,RESIDENCE-GARAGE,19,1142388,1914749,41.92212775,-87.75225212,"(41.92212775, -87.75225212)",1349
1695177,SIDEWALK,49,1175621,1842275,41.722569901,-87.632317519,"(41.722569901, -87.632317519)",1350
1695205,ALLEY,24,1160411,1910587,41.910352695,-87.686145521,"(41.910352695, -87.686145521)",1351
1695527,GAS STATION,19,1136945,1915312,41.923772154,-87.772238053,"(41.923772154, -87.772238053)",1352
1695722,STREET,25,1142281,1903903,41.892367104,-87.752914931,"(41.892367104, -87.752914931)",1353
1695952,AIRPORT/AIRCRAFT,76,1100635,1934208,41.976200173,-87.905312411,"(41.976200173, -87.905312411)",1354
1698554,STREET,59,1160915,1880718,41.828378877,-87.6851226,"(41.828378877, -87.6851226)",1355
1698913,RESIDENCE,25,1143512,1907842,41.903153229,-87.748295276,"(41.903153229, -87.748295276)",1356
1701283,RESTAURANT,26,1150355,1899687,41.880644246,-87.723372276,"(41.880644246, -87.723372276)",1357
1701941,BANK,32,1175060,1901731,41.885735456,-87.632596861,"(41.885735456, -87.632596861)",1358
1702617,DRUG STORE,53,1173340,1820919,41.664016403,-87.641300981,"(41.664016403, -87.641300981)",1359
1702813,STREET,21,1149256,1918358,41.931900689,-87.726923072,"(41.931900689, -87.726923072)",1360
1702836,STREET,32,1175539,1901787,41.885878377,-87.630836211,"(41.885878377, -87.630836211)",1361
1702841,STREET,19,1138337,1915878,41.925300212,-87.767109497,"(41.925300212, -87.767109497)",1362
1703085,STREET,30,1151166,1886398,41.844161819,-87.720742511,"(41.844161819, -87.720742511)",1363
1703162,SMALL RETAIL STORE,72,1162206,1837594,41.710013723,-87.68158495,"(41.710013723, -87.68158495)",1364
1704301,STREET,16,1147684,1929224,41.961748256,-87.732420039,"(41.961748256, -87.732420039)",1365
1706067,STREET,19,1139669,1916034,41.925704053,-87.762211209,"(41.925704053, -87.762211209)",1366
1706332,STREET,13,1153411,1937019,41.98302606,-87.711156078,"(41.98302606, -87.711156078)",1367
1706387,STREET,21,1154815,1922600,41.943431339,-87.706380458,"(41.943431339, -87.706380458)",1368
1706453,ALLEY,42,1182240,1864367,41.783042235,-87.607390366,"(41.783042235, -87.607390366)",1369
1707196,STREET,31,1172133,1891523,41.857789068,-87.643646499,"(41.857789068, -87.643646499)",1370
1707208,STREET,7,1174198,1914252,41.92011299,-87.635388181,"(41.92011299, -87.635388181)",1371
1707754,STREET,41,1183058,1866116,41.787822656,-87.604336983,"(41.787822656, -87.604336983)",1372
1707854,STREET,49,1179436,1834099,41.700047773,-87.618592323,"(41.700047773, -87.618592323)",1373
1708189,STREET,53,1174430,1825278,41.675954125,-87.637183213,"(41.675954125, -87.637183213)",1374
1708216,OTHER,25,1136960,1904776,41.894859836,-87.772436093,"(41.894859836, -87.772436093)",1375
1708655,STREET,8,1175133,1910307,41.909266806,-87.632071378,"(41.909266806, -87.632071378)",1376
1709114,STREET,53,1180904,1828742,41.685313866,-87.613381087,"(41.685313866, -87.613381087)",1377
1709361,OTHER,8,1177003,1904762,41.894008916,-87.625370018,"(41.894008916, -87.625370018)",1378
1711519,STREET,23,1150417,1911061,41.911854454,-87.722847439,"(41.911854454, -87.722847439)",1379
1712105,STREET,20,1147731,1911678,41.9135996,-87.732699213,"(41.9135996, -87.732699213)",1380
1712663,RESIDENCE,68,1170456,1862261,41.777528005,-87.650655403,"(41.777528005, -87.650655403)",1381
1713425,STREET,23,1147086,1906010,41.898058392,-87.735214031,"(41.898058392, -87.735214031)",1382
1714134,CHA PARKING LOT/GROUNDS,38,1176499,1874647,41.811382632,-87.628129354,"(41.811382632, -87.628129354)",1383
1714252,STREET,68,1176271,1865834,41.787204038,-87.629230423,"(41.787204038, -87.629230423)",1384
1714267,STREET,16,1156943,1927818,41.957706885,-87.698416862,"(41.957706885, -87.698416862)",1385
1715279,GROCERY FOOD STORE,14,1152471,1929064,41.961215736,-87.714824445,"(41.961215736, -87.714824445)",1386
1715916,AIRPORT/AIRCRAFT,76,1100635,1934208,41.976200173,-87.905312411,"(41.976200173, -87.905312411)",1387
1715955,COMMERCIAL / BUSINESS OFFICE,56,1146337,1867704,41.792955883,-87.738938839,"(41.792955883, -87.738938839)",1388
1716088,COMMERCIAL / BUSINESS OFFICE,32,1176865,1897050,41.87284989,-87.626110256,"(41.87284989, -87.626110256)",1389
1717248,APARTMENT,27,1154247,1896465,41.871725946,-87.709167147,"(41.871725946, -87.709167147)",1390
1718655,STREET,38,1177890,1874521,41.811005441,-87.623031112,"(41.811005441, -87.623031112)",1391
1719179,STREET,77,1168331,1935490,41.978519934,-87.656328042,"(41.978519934, -87.656328042)",1392
1719260,STREET,26,1146382,1898998,41.878830108,-87.737978474,"(41.878830108, -87.737978474)",1393
1719659,PARKING LOT/GARAGE(NON.RESID.),36,1183471,1878905,41.82290705,-87.602423925,"(41.82290705, -87.602423925)",1394
1720314,DEPARTMENT STORE,18,1131355,1916424,41.926922152,-87.79275249,"(41.926922152, -87.79275249)",1395
1720361,STREET,13,1152714,1938011,41.985762027,-87.713693117,"(41.985762027, -87.713693117)",1396
1720562,STREET,37,1175393,1875608,41.814044538,-87.632157307,"(41.814044538, -87.632157307)",1397
1720808,PARKING LOT/GARAGE(NON.RESID.),44,1177767,1847263,41.736209387,-87.624306533,"(41.736209387, -87.624306533)",1398
1720816,STREET,21,1147977,1919990,41.936403768,-87.731581153,"(41.936403768, -87.731581153)",1399
1721374,APARTMENT,66,1160397,1863424,41.780932652,-87.687499877,"(41.780932652, -87.687499877)",1400
1722021,STREET,65,1151138,1862236,41.777858408,-87.721476573,"(41.777858408, -87.721476573)",1401
1722347,STREET,23,1155282,1904714,41.894341306,-87.70514554,"(41.894341306, -87.70514554)",1402
1723584,GROCERY FOOD STORE,75,1172990,1829078,41.686413743,-87.642342382,"(41.686413743, -87.642342382)",1403
1724131,CHA PARKING LOT/GROUNDS,35,1176822,1881319,41.82968389,-87.626743368,"(41.82968389, -87.626743368)",1404
1724273,STREET,43,1190710,1859086,41.768350344,-87.576507523,"(41.768350344, -87.576507523)",1405
1724299,OTHER,25,1140040,1894191,41.865757424,-87.761383006,"(41.865757424, -87.761383006)",1406
1724484,PARKING LOT/GARAGE(NON.RESID.),44,1183324,1849151,41.741262836,-87.603889184,"(41.741262836, -87.603889184)",1407
1725236,STREET,30,1153354,1888516,41.849930759,-87.712656707,"(41.849930759, -87.712656707)",1408
1725679,STREET,1,1164511,1945258,42.005405586,-87.67009795,"(42.005405586, -87.67009795)",1409
1726824,OTHER,55,1198046,1820173,41.661389356,-87.550914291,"(41.661389356, -87.550914291)",1410
1727507,APARTMENT,23,1152115,1903129,41.890054945,-87.716818866,"(41.890054945, -87.716818866)",1411
1728257,RESIDENCE,21,1150366,1920186,41.936895257,-87.722796117,"(41.936895257, -87.722796117)",1412
1728486,GROCERY FOOD STORE,44,1177097,1847233,41.736142183,-87.626762067,"(41.736142183, -87.626762067)",1413
1730314,STREET,25,1144467,1904253,41.893286685,-87.744877751,"(41.893286685, -87.744877751)",1414
1731157,OTHER,11,1137491,1931964,41.969457103,-87.769829547,"(41.969457103, -87.769829547)",1415
1732360,STREET,23,1150835,1908751,41.905507419,-87.721372366,"(41.905507419, -87.721372366)",1416
1732907,STREET,65,1150911,1856551,41.762262275,-87.7224568,"(41.762262275, -87.7224568)",1417
1733168,STREET,16,1148293,1921328,41.940069262,-87.730385223,"(41.940069262, -87.730385223)",1418
1733659,RESIDENCE,8,1175015,1906445,41.898671937,-87.63262074,"(41.898671937, -87.63262074)",1419
1733782,STREET,22,1152000,1913569,41.918705565,-87.716965715,"(41.918705565, -87.716965715)",1420
1734005,OTHER,32,1176939,1901704,41.885619056,-87.625697687,"(41.885619056, -87.625697687)",1421
1734590,STREET,71,1163959,1851554,41.74828556,-87.674774002,"(41.74828556, -87.674774002)",1422
1734961,PARKING LOT/GARAGE(NON.RESID.),32,1176942,1901704,41.885618988,-87.625686671,"(41.885618988, -87.625686671)",1423
1735159,STREET,28,1162448,1897192,41.873553313,-87.679037609,"(41.873553313, -87.679037609)",1424
1735621,STREET,23,1153158,1906251,41.898601391,-87.712905568,"(41.898601391, -87.712905568)",1425
1737003,RESIDENCE,25,1141186,1903424,41.891072925,-87.756948282,"(41.891072925, -87.756948282)",1426
1737108,RESIDENCE PORCH/HALLWAY,38,1180442,1873029,41.806853007,-87.613716502,"(41.806853007, -87.613716502)",1427
1737139,STREET,21,1155155,1922488,41.943117173,-87.705133795,"(41.943117173, -87.705133795)",1428
1737316,STREET,22,1155354,1912499,41.915702587,-87.704671564,"(41.915702587, -87.704671564)",1429
1737781,SMALL RETAIL STORE,25,1130834,1909939,41.909135491,-87.794816612,"(41.909135491, -87.794816612)",1430
1738869,STREET,16,1149004,1924329,41.948290498,-87.727694117,"(41.948290498, -87.727694117)",1431
1739662,STREET,53,1179942,1828202,41.683854035,-87.616919151,"(41.683854035, -87.616919151)",1432
1740168,AIRPORT/AIRCRAFT,76,1100635,1934208,41.976200173,-87.905312411,"(41.976200173, -87.905312411)",1433
1740784,PARKING LOT/GARAGE(NON.RESID.),46,1197180,1852474,41.750047889,-87.553012203,"(41.750047889, -87.553012203)",1434
1742266,STREET,49,1174974,1831493,41.692996973,-87.63500766,"(41.692996973, -87.63500766)",1435
1742682,CHA PARKING LOT/GROUNDS,38,1176971,1875717,41.814308166,-87.626365813,"(41.814308166, -87.626365813)",1436
1743421,RESIDENCE-GARAGE,49,1177380,1832637,41.696082411,-87.626164476,"(41.696082411, -87.626164476)",1437
1743710,STREET,59,1165492,1883600,41.836191389,-87.668248104,"(41.836191389, -87.668248104)",1438
1745713,GAS STATION,25,1144219,1906262,41.898804273,-87.745738043,"(41.898804273, -87.745738043)",1439
1746258,RESIDENCE,60,1169691,1885647,41.841718295,-87.652780986,"(41.841718295, -87.652780986)",1440
1746434,ALLEY,61,1165901,1868424,41.794538063,-87.667179025,"(41.794538063, -87.667179025)",1441
1746478,STREET,60,1170219,1883109,41.834742295,-87.6509174,"(41.834742295, -87.6509174)",1442
1746485,SIDEWALK,33,1176742,1888121,41.848350904,-87.626831606,"(41.848350904, -87.626831606)",1443
1746941,APARTMENT,40,1177323,1865934,41.787454742,-87.625370212,"(41.787454742, -87.625370212)",1444
1747006,RESIDENCE,35,1176850,1880920,41.82858837,-87.626652679,"(41.82858837, -87.626652679)",1445
1747020,CHA HALLWAY/STAIRWELL/ELEVATOR,40,1176618,1870821,41.800881053,-87.627808072,"(41.800881053, -87.627808072)",1446
1747516,STREET,19,1144222,1920033,41.936593261,-87.745380256,"(41.936593261, -87.745380256)",1447
1747545,STREET,6,1166982,1923073,41.944476367,-87.661646956,"(41.944476367, -87.661646956)",1448
1748142,STREET,77,1165036,1935961,41.979883194,-87.668432013,"(41.979883194, -87.668432013)",1449
1749161,PARKING LOT/GARAGE(NON.RESID.),35,1180435,1883714,41.83617363,-87.613413816,"(41.83617363, -87.613413816)",1450
1749217,STREET,24,1165481,1907569,41.901964613,-87.66760638,"(41.901964613, -87.66760638)",1451
1749826,PARKING LOT/GARAGE(NON.RESID.),24,1161490,1910418,41.909866537,-87.682186404,"(41.909866537, -87.682186404)",1452
1749997,STREET,21,1149316,1923013,41.944673234,-87.726581503,"(41.944673234, -87.726581503)",1453
1750950,APARTMENT,22,1150552,1917594,41.929778955,-87.722180442,"(41.929778955, -87.722180442)",1454
1751368,STREET,46,1194300,1851551,41.747586292,-87.563595826,"(41.747586292, -87.563595826)",1455
1752076,STREET,63,1155976,1869651,41.798110405,-87.703541045,"(41.798110405, -87.703541045)",1456
1752091,PARKING LOT/GARAGE(NON.RESID.),33,1176918,1895044,41.867344105,-87.625976361,"(41.867344105, -87.625976361)",1457
1752354,STREET,49,1180910,1829235,41.68666659,-87.613344039,"(41.68666659, -87.613344039)",1458
1752599,STREET,67,1168556,1859102,41.768900491,-87.657711789,"(41.768900491, -87.657711789)",1459
1753476,STREET,70,1152562,1847312,41.736876563,-87.716648288,"(41.736876563, -87.716648288)",1460
1753517,STREET,65,1152572,1856651,41.762504161,-87.716366307,"(41.762504161, -87.716366307)",1461
1753584,RESIDENCE,53,1176521,1824052,41.672543175,-87.629566352,"(41.672543175, -87.629566352)",1462
1754309,STREET,11,1135565,1933062,41.97250466,-87.776885361,"(41.97250466, -87.776885361)",1463
1755027,STREET,71,1166314,1853400,41.753301459,-87.666092001,"(41.753301459, -87.666092001)",1464
1755928,PARKING LOT/GARAGE(NON.RESID.),73,1172834,1836582,41.707009307,-87.642693195,"(41.707009307, -87.642693195)",1465
1756028,STREET,12,1137157,1941224,41.994873346,-87.77083408,"(41.994873346, -87.77083408)",1466
1756055,STREET,25,1140371,1908174,41.904122478,-87.759824808,"(41.904122478, -87.759824808)",1467
1756146,STREET,28,1166074,1901633,41.88566315,-87.665597906,"(41.88566315, -87.665597906)",1468
1756151,STREET,25,1138424,1907275,41.90169101,-87.766998549,"(41.90169101, -87.766998549)",1469
1756241,STREET,21,1150262,1919797,41.935829841,-87.723188509,"(41.935829841, -87.723188509)",1470
1756657,RESIDENCE,46,1198611,1851359,41.746952518,-87.547805815,"(41.746952518, -87.547805815)",1471
1757134,RESIDENCE-GARAGE,68,1172011,1863049,41.779656352,-87.644931652,"(41.779656352, -87.644931652)",1472
1757894,PARKING LOT/GARAGE(NON.RESID.),34,1174577,1889811,41.853036993,-87.634726755,"(41.853036993, -87.634726755)",1473
1758791,STREET,15,1140121,1931237,41.967414278,-87.760176755,"(41.967414278, -87.760176755)",1474
1759146,STREET,25,1140796,1896839,41.873010032,-87.758542553,"(41.873010032, -87.758542553)",1475
1759155,STREET,1,1166665,1946532,42.008855401,-87.6621365,"(42.008855401, -87.6621365)",1476
1759690,APARTMENT,44,1179688,1852072,41.749362201,-87.617122073,"(41.749362201, -87.617122073)",1477
1760401,RESIDENCE,21,1150366,1920186,41.936895257,-87.722796117,"(41.936895257, -87.722796117)",1478
1760675,STREET,70,1146164,1852377,41.750899268,-87.739960982,"(41.750899268, -87.739960982)",1479
1761842,CHA APARTMENT,28,1159472,1898417,41.87697656,-87.689930306,"(41.87697656, -87.689930306)",1480
1762028,RESIDENCE,15,1138936,1929436,41.962493843,-87.764577893,"(41.962493843, -87.764577893)",1481
1762724,APARTMENT,25,1143107,1904471,41.893910389,-87.749867153,"(41.893910389, -87.749867153)",1482
1762989,STREET,8,1174407,1909744,41.907738164,-87.634755194,"(41.907738164, -87.634755194)",1483
1763258,STREET,22,1152587,1913023,41.917195696,-87.714823477,"(41.917195696, -87.714823477)",1484
1763759,RESIDENCE,23,1147591,1905507,41.89666843,-87.733372114,"(41.89666843, -87.733372114)",1485
1763826,STREET,47,1185882,1842264,41.72230428,-87.594733476,"(41.72230428, -87.594733476)",1486
1764060,STREET,71,1166473,1850463,41.745238529,-87.665592852,"(41.745238529, -87.665592852)",1487
1764455,CURRENCY EXCHANGE,22,1156988,1918442,41.931977608,-87.698506714,"(41.931977608, -87.698506714)",1488
1764603,STREET,66,1161396,1863441,41.780958654,-87.683836853,"(41.780958654, -87.683836853)",1489
1765178,VEHICLE NON-COMMERCIAL,42,1182681,1860439,41.772253208,-87.605895359,"(41.772253208, -87.605895359)",1490
1765212,STREET,34,1175400,1883056,41.834482339,-87.63190859,"(41.834482339, -87.63190859)",1491
1765226,PARKING LOT/GARAGE(NON.RESID.),59,1167540,1881603,41.830667664,-87.660790635,"(41.830667664, -87.660790635)",1492
1765280,STREET,23,1151884,1904456,41.893700919,-87.717632238,"(41.893700919, -87.717632238)",1493
1765290,SIDEWALK,61,1167106,1872872,41.80671818,-87.662633045,"(41.80671818, -87.662633045)",1494
1765333,RESIDENCE,68,1170621,1865437,41.786239725,-87.64995798,"(41.786239725, -87.64995798)",1495
1766763,PARKING LOT/GARAGE(NON.RESID.),71,1167085,1852367,41.75045032,-87.663296051,"(41.75045032, -87.663296051)",1496
1766942,STREET,14,1155472,1931601,41.968117444,-87.703722575,"(41.968117444, -87.703722575)",1497
1767151,STREET,58,1155046,1878644,41.822807057,-87.706711089,"(41.822807057, -87.706711089)",1498
1767878,STREET,61,1168210,1870903,41.801291312,-87.658640625,"(41.801291312, -87.658640625)",1499
1768421,STREET,2,1159790,1945509,42.00619338,-87.687459906,"(42.00619338, -87.687459906)",1500
1768627,PARKING LOT/GARAGE(NON.RESID.),50,1184403,1831456,41.692680486,-87.600487692,"(41.692680486, -87.600487692)",1501
1768909,STREET,25,1141773,1898215,41.876767944,-87.754921429,"(41.876767944, -87.754921429)",1502
1770164,CHA HALLWAY/STAIRWELL/ELEVATOR,33,1176630,1889325,41.851657294,-87.627206314,"(41.851657294, -87.627206314)",1503
1770602,OTHER,29,1153190,1894446,41.866206614,-87.713101398,"(41.866206614, -87.713101398)",1504
1770847,DELIVERY TRUCK,43,1188679,1858311,41.766272479,-87.583976745,"(41.766272479, -87.583976745)",1505
1771366,STREET,25,1141858,1904168,41.893102137,-87.754461888,"(41.893102137, -87.754461888)",1506
1771992,PARKING LOT/GARAGE(NON.RESID.),56,1145545,1865787,41.787710314,-87.741891416,"(41.787710314, -87.741891416)",1507
1772543,PARKING LOT/GARAGE(NON.RESID.),17,1128985,1920489,41.938117679,-87.80136871,"(41.938117679, -87.80136871)",1508
1772567,STREET,66,1159126,1861298,41.775124705,-87.692217758,"(41.775124705, -87.692217758)",1509
1772903,PARKING LOT/GARAGE(NON.RESID.),24,1161052,1910559,41.910262564,-87.683791513,"(41.910262564, -87.683791513)",1510
1773300,STREET,29,1152933,1891611,41.858432143,-87.714119937,"(41.858432143, -87.714119937)",1511
1773523,APARTMENT,30,1155360,1888052,41.848617467,-87.705306795,"(41.848617467, -87.705306795)",1512
1773572,STREET,19,1144852,1920506,41.937879337,-87.743052935,"(41.937879337, -87.743052935)",1513
1773870,OTHER COMMERCIAL TRANSPORTATION,56,1146334,1867704,41.79295594,-87.73894984,"(41.79295594, -87.73894984)",1514
1776846,STREET,6,1165162,1925348,41.950758017,-87.668271592,"(41.950758017, -87.668271592)",1515
1777003,STREET,24,1159486,1907705,41.902463359,-87.689623069,"(41.902463359, -87.689623069)",1516
1777200,STREET,16,1150375,1925031,41.950190146,-87.722636181,"(41.950190146, -87.722636181)",1517
1778663,PARKING LOT/GARAGE(NON.RESID.),76,1118886,1935800,41.980298948,-87.838160408,"(41.980298948, -87.838160408)",1518
1778973,PARKING LOT/GARAGE(NON.RESID.),70,1159905,1852085,41.749826893,-87.689614768,"(41.749826893, -87.689614768)",1519
1779112,PARKING LOT/GARAGE(NON.RESID.),31,1172923,1891671,41.858177741,-87.640742364,"(41.858177741, -87.640742364)",1520
1779152,STREET,71,1168351,1852407,41.750532938,-87.658655688,"(41.750532938, -87.658655688)",1521
1779377,STREET,25,1144866,1898747,41.878170056,-87.743551331,"(41.878170056, -87.743551331)",1522
1779808,STREET,7,1172500,1916266,41.925677248,-87.641567178,"(41.925677248, -87.641567178)",1523
1780017,STREET,20,1147178,1918885,41.933386901,-87.734545958,"(41.933386901, -87.734545958)",1524
1780198,STREET,16,1146851,1923627,41.946405625,-87.735626166,"(41.946405625, -87.735626166)",1525
1781275,STREET,26,1149623,1898747,41.878079026,-87.726084559,"(41.878079026, -87.726084559)",1526
1781825,VEHICLE NON-COMMERCIAL,71,1167411,1853635,41.753922915,-87.662065182,"(41.753922915, -87.662065182)",1527
1782016,RESIDENCE,51,1194916,1835186,41.702664104,-87.561876066,"(41.702664104, -87.561876066)",1528
1784443,RESIDENCE,21,1150366,1920186,41.936895257,-87.722796117,"(41.936895257, -87.722796117)",1529
1784634,STREET,28,1166002,1892964,41.861876238,-87.666109765,"(41.861876238, -87.666109765)",1530
1784973,ALLEY,2,1156495,1949716,42.017805102,-87.699468037,"(42.017805102, -87.699468037)",1531
1785248,OTHER,15,1136442,1925360,41.95135396,-87.773845343,"(41.95135396, -87.773845343)",1532
1785596,STREET,46,1194189,1853039,41.751672208,-87.563953799,"(41.751672208, -87.563953799)",1533
1785681,STREET,25,1142231,1897947,41.876024036,-87.753246423,"(41.876024036, -87.753246423)",1534
1785717,APARTMENT,13,1152790,1933313,41.972868937,-87.713538617,"(41.972868937, -87.713538617)",1535
1786828,AIRPORT/AIRCRAFT,76,1100635,1934208,41.976200173,-87.905312411,"(41.976200173, -87.905312411)",1536
1786864,STREET,21,1157089,1922090,41.941985921,-87.698036208,"(41.941985921, -87.698036208)",1537
1786872,AIRPORT/AIRCRAFT,76,1100635,1934208,41.976200173,-87.905312411,"(41.976200173, -87.905312411)",1538
1787005,STREET,49,1176914,1836691,41.707217652,-87.627749059,"(41.707217652, -87.627749059)",1539
1787027,STREET,61,1164239,1871444,41.802860492,-87.673188506,"(41.802860492, -87.673188506)",1540
1788282,VACANT LOT/LAND,25,1145294,1895991,41.870599174,-87.742049507,"(41.870599174, -87.742049507)",1541
1788413,STREET,73,1170400,1837597,41.709847846,-87.651577051,"(41.709847846, -87.651577051)",1542
1790187,RESIDENCE,25,1142964,1901105,41.884676352,-87.750476323,"(41.884676352, -87.750476323)",1543
1790414,RESIDENCE,25,1135102,1911042,41.912087658,-87.779111455,"(41.912087658, -87.779111455)",1544
1790753,OTHER,2,1159182,1940173,41.991563771,-87.689844352,"(41.991563771, -87.689844352)",1545
1790996,STREET,61,1163507,1871057,41.801813913,-87.675883945,"(41.801813913, -87.675883945)",1546
1791635,RESIDENCE,66,1159947,1858493,41.767410546,-87.689285062,"(41.767410546, -87.689285062)",1547
1791973,STREET,66,1158095,1865354,41.78627598,-87.695887073,"(41.78627598, -87.695887073)",1548
1792775,STREET,24,1160929,1906749,41.899810184,-87.684349258,"(41.899810184, -87.684349258)",1549
1792790,STREET,24,1164859,1908971,41.905825022,-87.669851233,"(41.905825022, -87.669851233)",1550
1792817,STREET,46,1198961,1850661,41.745028381,-87.54654674,"(41.745028381, -87.54654674)",1551
1792830,STREET,71,1166645,1853450,41.753431615,-87.664877584,"(41.753431615, -87.664877584)",1552
1794309,STREET,32,1174479,1902198,41.88702993,-87.634716428,"(41.88702993, -87.634716428)",1553
1794505,OTHER,32,1176942,1901704,41.885618988,-87.625686671,"(41.885618988, -87.625686671)",1554
1794856,STREET,63,1154905,1869246,41.797020493,-87.707479445,"(41.797020493, -87.707479445)",1555
1794960,PARKING LOT/GARAGE(NON.RESID.),37,1175923,1869122,41.796234456,-87.630407807,"(41.796234456, -87.630407807)",1556
1795177,STREET,62,1147002,1865139,41.785904469,-87.736565609,"(41.785904469, -87.736565609)",1557
1795429,STREET,25,1140469,1898182,41.876701402,-87.75971019,"(41.876701402, -87.75971019)",1558
1796844,STREET,19,1137175,1919394,41.934969478,-87.771294612,"(41.934969478, -87.771294612)",1559
1796845,PARKING LOT/GARAGE(NON.RESID.),19,1138581,1916095,41.925891259,-87.766207638,"(41.925891259, -87.766207638)",1560
1797123,STREET,57,1149193,1870240,41.79986039,-87.728400626,"(41.79986039, -87.728400626)",1561
1797876,GAS STATION,37,1175513,1868508,41.794558768,-87.631929669,"(41.794558768, -87.631929669)",1562
1799329,PARKING LOT/GARAGE(NON.RESID.),26,1148500,1901559,41.8858172,-87.730135417,"(41.8858172, -87.730135417)",1563
1801082,PARKING LOT/GARAGE(NON.RESID.),66,1161640,1854731,41.757052116,-87.683183678,"(41.757052116, -87.683183678)",1564
1801224,STREET,28,1171447,1902100,41.886828208,-87.645853566,"(41.886828208, -87.645853566)",1565
1801701,STREET,55,1200125,1818243,41.656041181,-87.543371294,"(41.656041181, -87.543371294)",1566
1803871,STREET,73,1171392,1837839,41.71049032,-87.647937143,"(41.71049032, -87.647937143)",1567
1804297,STREET,23,1153170,1910380,41.909931513,-87.71275178,"(41.909931513, -87.71275178)",1568
1804789,STREET,64,1136181,1862738,41.779514936,-87.776298457,"(41.779514936, -87.776298457)",1569
1805487,RESIDENCE,67,1168679,1866650,41.789610476,-87.657043339,"(41.789610476, -87.657043339)",1570
1805517,STREET,49,1180063,1842092,41.721967314,-87.616052719,"(41.721967314, -87.616052719)",1571
1806334,PARKING LOT/GARAGE(NON.RESID.),56,1145592,1866396,41.789380622,-87.741703718,"(41.789380622, -87.741703718)",1572
1806625,STREET,25,1137186,1907098,41.901227637,-87.7715502,"(41.901227637, -87.7715502)",1573
1806984,STREET,33,1176941,1894118,41.864802582,-87.625919939,"(41.864802582, -87.625919939)",1574
1807125,STREET,71,1165778,1851681,41.748595669,-87.668104951,"(41.748595669, -87.668104951)",1575
1810641,STREET,70,1155952,1852098,41.74994281,-87.70410003,"(41.74994281, -87.70410003)",1576
1810859,RESIDENCE PORCH/HALLWAY,69,1174579,1854211,41.755347055,-87.63577985,"(41.755347055, -87.63577985)",1577
1811404,OTHER,22,1164664,1912986,41.916846587,-87.670453552,"(41.916846587, -87.670453552)",1578
1811744,PARKING LOT/GARAGE(NON.RESID.),48,1187644,1847550,41.736767956,-87.588111972,"(41.736767956, -87.588111972)",1579
1812095,RESIDENCE,19,1143011,1916553,41.927066502,-87.74991791,"(41.927066502, -87.74991791)",1580
1814020,STREET,53,1171115,1827878,41.683161812,-87.649241304,"(41.683161812, -87.649241304)",1581
1814701,STREET,69,1178014,1857075,41.763129077,-87.623104887,"(41.763129077, -87.623104887)",1582
1816772,STREET,33,1176632,1889223,41.851377353,-87.627202052,"(41.851377353, -87.627202052)",1583
1817235,STREET,31,1169832,1892000,41.859148404,-87.652078611,"(41.859148404, -87.652078611)",1584
1817284,STREET,22,1153727,1913049,41.917244405,-87.710634392,"(41.917244405, -87.710634392)",1585
1818546,STREET,68,1170239,1867274,41.791288987,-87.651305151,"(41.791288987, -87.651305151)",1586
1819528,STREET,66,1160899,1858200,41.766586897,-87.685803638,"(41.766586897, -87.685803638)",1587
1820051,STREET,30,1158246,1886113,41.843238229,-87.694767827,"(41.843238229, -87.694767827)",1588
1821337,STREET,69,1178388,1856506,41.761559196,-87.621751369,"(41.761559196, -87.621751369)",1589
